,post_id,date_comment,text_comment
2205,177,2022-06-09 21:18:08+00:00,Поддерживаю!
2206,177,2022-06-09 21:19:42+00:00,"людей много, увезут ли всех? не придётся ли некоторым ждать автобус до 6.20?"
2207,177,2022-06-09 21:20:29+00:00,Никаких пробок возле остановки школы нету
2208,177,2022-06-09 21:20:34+00:00,"написали в консьерж службу, сказали ещё 2 автобуса"
2209,177,2022-06-09 21:20:41+00:00,и то не факт
2210,177,2022-06-09 21:20:47+00:00,всего??
2211,177,2022-06-09 21:20:56+00:00,Ужас
2212,177,2022-06-09 21:21:00+00:00,"людей много, каких два"
2213,177,2022-06-09 21:21:16+00:00,Бессовесные
2214,177,2022-06-09 21:21:18+00:00,"с текущей организацией ожидать можно все, что угодно"
2215,177,2022-06-09 21:22:30+00:00,"к тому же они экскурсионные, по правилам нельзя ехать стоя, и сядут в один автобус мало людей"
2216,177,2022-06-09 21:22:38+00:00,И еще не дай Бог платить 200 рублей за то что ждем 2 часа автобусы на холоде голоде
2217,177,2022-06-09 21:22:51+00:00,вот вот
2218,177,2022-06-09 21:23:25+00:00,Безобразие!!
2219,177,2022-06-09 21:23:38+00:00,"Мда, прям так захотелось приехать сюда снова🥰🥰🥰"
2220,177,2022-06-09 21:24:15+00:00,"некоторые стоят с маленькими детьми, также есть пожилые"
2221,177,2022-06-09 21:24:50+00:00,
2222,177,2022-06-09 21:43:51+00:00,Помогите найти человека
2223,177,2022-06-09 21:44:05+00:00,Кто чегодня видел косплеершу мику ?
2224,177,2022-06-09 21:44:12+00:00,Найти её хочу
2225,177,2022-06-09 21:44:19+00:00,Дал ей свой номер
2226,177,2022-06-09 21:44:21+00:00,Непишет
2227,177,2022-06-09 21:44:32+00:00,Кто нибудь знает её?
2228,177,2022-06-09 21:45:11+00:00,Помогите
2229,177,2022-06-09 21:45:16+00:00,
2230,177,2022-06-09 21:45:25+00:00,🙏
2231,177,2022-06-09 21:47:35+00:00,Она спит
2232,177,2022-06-09 21:47:46+00:00,Ок
2233,177,2022-06-09 21:47:58+00:00,Т.е вы её знаете?
2234,177,2022-06-09 21:48:07+00:00,Нет
2235,177,2022-06-09 21:48:13+00:00,Блин
2236,177,2022-06-09 21:48:14+00:00,Ну лан
2237,177,2022-06-09 21:48:24+00:00,🤣🤣
2238,177,2022-06-09 22:00:38+00:00,Мне праздник понравился
2239,177,2022-06-09 22:00:42+00:00,Только ноги болят
2240,177,2022-06-09 22:00:44+00:00,
2241,177,2022-06-09 22:20:41+00:00,"Очень крутой праздник,  благодарю 🔥🔥🔥🔥❤️"
2242,177,2022-06-09 22:22:47+00:00,Иннополис молодцы!
2243,177,2022-06-09 22:23:03+00:00,"Организация движения автомашин очень плохая, 3 часа выезжали из города Иннополис,. За праздник - спасибо. ГИБДД вообще видимо не регулировпли движение на выезде."
2244,177,2022-06-09 22:26:36+00:00,"А мы 1,5. Но и как бы чего ожидать, в данном городе не предназначено такое количество людей 
В Альметьевск родители ездили на какой то праздник, выезжали по времени столько же"
2245,177,2022-06-09 22:28:47+00:00,"Спасибо большое за праздник, очень было круто, молодцы. Процветания вам😽😽"
2246,177,2022-06-09 22:35:16+00:00,если я не дойду до дома пешком - моя смерть на вашей совести
2247,177,2022-06-09 22:38:13+00:00,Автобусы по итогу приехали?
2248,177,2022-06-09 22:38:38+00:00,"Мы ушли в 12-30, автобусов не было😂"
2249,177,2022-06-09 22:38:57+00:00,У нас тут дискотека
2250,177,2022-06-09 22:39:19+00:00,Ловите тачки по пути
2251,177,2022-06-09 22:39:24+00:00,Мы так уехали
2252,177,2022-06-09 23:44:28+00:00,"Было ожидаемо, что город маленький и приедет пол Татарстана, выезжали почти 2 часа из города, но это того стоило. Спасибо за праздник 🔥
Захотелось переехать в Ииннополис ( Сами из Казани ) 
Только всего 2 предложения на авито 😐"
2253,177,2022-06-10 04:55:16+00:00,"У людей, вопящих про автобусы, напрочь отсутствует критическое мышление .. вы количество людей видели? А пробку?  Они к вам по воздуху должны были прилететь чтоли?"
2254,177,2022-06-10 07:18:33+00:00,"Отличная организация, спасибо большое Иннополис 💚 

Про жалующихся - попробуйте уехать из парковки московского тц в выходные, например, из вегаса, удивитесь ;))"
2255,177,2022-06-10 07:33:14+00:00,"Можно было заранее пригнать  автобусы, а не отправлять их в 10 вечера"
2256,177,2022-06-10 07:39:55+00:00,Во сколько рассосалась пробка?))
2257,177,2022-06-10 07:46:08+00:00,"спасибо за праздник.
захотелось в иннополис прям переехать😅 (сами из казани)"
2258,177,2022-06-10 07:52:17+00:00,есть у кого хорошие видео с Басты и Золота? скиньте пожалуйста 🥺👉🏽👈🏽
2259,177,2022-06-10 08:30:10+00:00,"Полнейший провал с организацией трансфера после мероприятия! Почему заявлялось, что после салюта будет 20 дополнительных автобусов от остановки школа, но к этому времени и тем более заранее ни одного автобуса на месте не было?! Представляете, что это такое, когда ты в 12 ночи за 50 км от дома на холоде и не понимаешь, уедешь ли ты вообще?? Вы же уже не в первый год проводите день рождения, почему такая дезорганизация?! Очевидно же, что все 20 автобусов уже должны стоять в назначенном месте к назначенному времени, что остановка Школа не очень подходит для массовой посадки в автобусы! Полное разочарование, самая провальная затея
И подумайте над тем, чтобы проводить др не день в день в будни, а в выходной, который выпадает на одну неделю с 9 июня! Чтобы люди не мучились потом на работе весь следующий день от отсутствия сна"
2260,177,2022-06-10 09:17:03+00:00,"А автобусы не могут проехать тоже из-за вас, конкретно из-за тех кто приехал на машине и поставил их посреди дороги"
2261,177,2022-06-10 09:34:52+00:00,"Ахах, и вообще от дома до др и обратно все организуйте 🤣
Вы 1 раз на масштабных мероприятиях?

Люди, вам такой праздник организовали, столько денег, энергии и сил вбухали. А вам что то не нравится.
И в казани есть пробки (сколько лет казани и сколько иннополису)
Будет все, но не сразу.  С любого мероприятия после окончания есть пробки, и нам повезло, что стояли 1.5 часа а не 6"
2262,177,2022-06-10 09:37:11+00:00,"Прочтите внимательно сообщение, там нет недовольства пробками"
2263,177,2022-06-10 09:39:57+00:00,"Отличный праздник, всё понравилось. Ну да, пробки. Больше расстроило , что гости города оставили после себя много мусора и пивных бутылок прямо на дороге. Кидали бычки на тротуар."
2264,177,2022-06-10 10:45:37+00:00,"Спасибо, Иннополис за эмоции и крутой праздник 🎊💙
По поводу пробок-да,есть проблема. К сожалению, оба выезда на трассу однополосные, машин много,отсюда и  столпотворение. Представляю, что было бы, если бы кто-то кого-то задел,все встало бы намертво(
Мы живём рядом,до дома ехать 10 минут, добрались за 2 часа
Город небольшой, паркинг не вмещает такое количество гостей. Возможно, в будущем,  организовать большой паркинг не доезжая самого Иннополиса,а оттуда местный трансфер до центра праздника. Ну,как вариант. Ожидая часы во вчерашней пробке,это расстояние мы бы прошли пешком до трассы и обратно 2 раза)
По поводу культуры поведения... Мы часто приезжаем в Иннополис, погулять, в кафешки. Такая чистота,порядок, ухоженный газон,чистый и аккуратный микромир...
Что с этим стало после вчерашнего мероприятия...
Бутылки,окурки,обёртки,машины на газоне...
Это называется приехать в гости и вести себя, как дома ,как привыкли😠"
2265,177,2022-06-10 10:59:36+00:00,В выходной день вы б тогда точно в поле ночевали😅 людей было бы ещё больше 😉
2266,177,2022-06-10 11:00:53+00:00,"А мне кажется ночевали, столько людей было"
2267,177,2022-06-10 12:13:50+00:00,А можно просто не ехать на праздник и тогда проблем не будет на работе из за отсутствия сна)
2268,177,2022-06-10 12:15:24+00:00,"Вроде все взрослые люди, прекрасно должны понимать куда едете, все знают что город маленький, ещё строится
Народу едет огромное количество, однозначно будет проблема с выездом, как бы организаторы не старались  
Трасса тоже не широкая, выезды на неё такие же 
И всё равно каждый год одно.
 И тоже"
2269,177,2022-06-10 12:15:51+00:00,"На городских мероприятиях в Казани обстановка не лучше)
Так же пробки по окончанию и тяжело выехать"
2270,177,2022-06-10 12:18:08+00:00,"Добрый день 🙂. На концерте транслировали QR- код, с фотографиями мероприятия, есть ли у кого -то? Или ссылка на сами фото."
2271,177,2022-06-10 12:19:10+00:00,И мне тоже пожалуйста ссылку на фото или код😊
2272,177,2022-06-10 12:37:08+00:00,"А может, если для вас всё прошло здорово и классно, не стоит копаться в комментариях и бросаться с кулаками на любое возражение?

Обратная связь оставлена для организаторов, для того чтобы в последующем учесть эти недочеты и сделать праздник ещё более классным и оставляющим максимально приятные впечатления!"
2273,177,2022-06-10 12:55:46+00:00,"Никто и не бросается с кулаками 
Я прекрасно осознавала,  что такое масштабное мероприятие на которое приезжает большое количество людей создаст пробки и столпотворения 
Которые как раз и создают сами люди, бросая машины где попало. И знала что выбираться придётся долго. Хоть и живу в 5 мин от Иннополиса
И организаторы праздника ничего с этим сделать не смогут , как бы не старались
Если только они не волшебники и за месяц до праздника не увеличат дорогу и ширину трассы в несколько раз   , специально ради гостей, чтобы они по быстрому разъехались по домам 🤪"
2274,177,2022-06-10 22:26:46+00:00,Меня qr а эту группу привел
2275,177,2022-06-10 22:27:20+00:00,"Фото ещё обрабатываются, скоро выложим 🙌🏻"
2276,177,2022-06-11 16:06:09+00:00,А молл сейчас людей даже не пустил 😂
2277,177,2022-06-11 17:27:51+00:00,"Зачем организаторы такого серьезного и ответственного мероприятия бросили немалое количество людей ночью в чужом городе на произвол судьбы ??? Если организовали доставку гостей в Иннополис, то необходимо было организовать и вывоз всех  гостей из Иннополиса. Все желающие в автобусы не вместились и остались ночью на улице. Были пробки. Да, это действительно проблема. Такое много где бывает. Но со временем пробки рассосались. А ничего не мешало направить ещё 2-3 автобуса за теми гостями Ингополиса, которые первоначально не вместились в автобусы. Людей просто кинули ночью практически на дороге. Чужой город, отелей нет, в хостелах и гостевых домах все места забронированы. Вызвать такси было много желающих. Но приложение висело, свободные машины не находились. Кому то удавалось вызвать такси спустя два часа мучительных попыток, потом ещё час ожидания автомобиля. В итоге некоторые из тех, кто не поместились в автобусы уехали оттуда только в 2 - 3 часа ночи. Некоторым повезло меньше и им так и не удалось вызвать такси. В итоге кто-то остался ночевать прямо на улице. За кем то на рассвете стали приезжать родственники, друзья, знакомые на частных автомобилях ... 
Считаю, что на таком серьезном мероприятии вывозные автобусы должны были ходить из Иннополиса в Казань с 22-00 и вплоть до 4-х или 5-ти часов утра. 
А здесь полная неорганизованность, безответственность и халатность организаторов мероприятия. Это полнейший трэш 😬
Так вот ты какой - город инновационных прорывных технологий !?!? Спасибо за гостеприимство 😅"
2278,177,2022-06-11 19:00:20+00:00,"Жаль! А может это только навешаные ярлыки. Может городу есть что сказать...
Давайте подождём  я не могу себе представить что они в такой мелочи запаролись... Но читая ваш пост вижу что это возможно.
Мэра города на ковёр! Пусть объясняет.
В этом случае не к организатору вопросы.... Вопросы к городским властям."
2279,177,2022-06-11 20:35:14+00:00,"Mari Manyny,  Вы отчасти правы и в тоже время я с Вами по многим пунктам не соглашусь.
Во первых на таком серьезном мероприятии, тем более в конце и тем более ночью  в точке вывоза людей из Иннополиса должен находиться какой-то  координатор в жилеточке, который бы координировал людей и объяснял  где садиться в автобус в каком порядке садиться и невместившимся в автобусы людям подсказывал бы когда приедет следующий автобус и где его ждать ... В идеале таких координаторов должно было быть не один, а три-четыре. Вы видели таких координаторов на улице Парковая  при вывозе гостей из Иннополиса в Казань ? 
Лично мы не видели ! А ведь нас было четыре человека и нам  довелось находиться там на улице Парковая примерно с 23:00 и до 4:00 утра. Когда мы Выезжали из Казани в Иннополис с ост. Салимжанова такой координатор был. А вот когда мы ночью на протяжении 5 с лишним часов пытались уехать с Иннополиса ни одного такого координатора не было !"
2280,177,2022-06-11 21:02:08+00:00,"Я ответственно заявляю, что с нами поступили по-скотски. Нас просто там кинули ночью. С 23-00 до 4-00 утра мы стояли на улице мёрзли и ждали автобус. Такси вызвать не удавалось. Куда мы только не звонили в  консьерж-сервис и на горячую линию Иннополис. Никто нам на выручку не пришел. Уехали мы оттуда только в пятом часу утра. Да и то, потому что нам на выручку приехал родственник наших знакомых ...  
Помимо нас и в 2 часа ночи и в 3 часа ночи и в 4 часа утра там было немало людей, которые тоже ждали автобус, тщетно пытались вызвать такси и никак не могли оттуда выбраться ..."
2281,177,2022-06-11 21:04:07+00:00,"Есть ещё один удивительный момент. В обычные дни автобус из Казани до Иннополиса стоит 125 ₽ , а 09 числа садясь в автобус и прикладывая карточку к терминалу мы увидели, что с нас сняли по 200 ₽ . Причем никто об этом не предупреждал. Ни в одном пресс-релизе и ни на одном информационном  ресурсе не было информации о том, что билеты будут дороже чем обычно. Это тоже подвох и введение людей в заблуждение. НЕОБХОДИМО было либо оставить цену за проезд такой же как и обычно, т.е. 125 ₽, либо заранее информировать людей, что в день города цена проезда будет 200 ₽, а не 125 ₽ ."
2282,177,2022-06-12 06:40:23+00:00,"Доброе Утро!
Я с грустью читаю эти сообщения.
Мне не понятен такое отношение к людям.
Мы ГОР русскоязычное Сообществом в Германии.
Мы помогаем людям в тяжёлую минуту...  Я, признаюсь не много знал об Иннополисе. Вчера попытался собрать побольше Информации. А тут вот такое.
Мне не понятно такое отношение.
Даже если вас было только Двое, так не должно было быть. Даже не верится.

Но то что вы описываете, происшествия с Вами лично... И Вы не одни. Это Конечно жесть!

Вы меня простите но идея у меня только одна...
Кто то спровоцировал обстановку (включая такси -интернет) 
Я называю это Саботажем.
Вопрос: где была полиция?
Почему молчит город?
Этому должно быть какое то объяснение!!!"
2283,177,2022-06-12 07:36:48+00:00,"Даже в этом сообществе админ не потрудился дать какой-то комментарий произошедшему, просто игнор"
2284,177,2022-06-12 08:08:42+00:00,"В Инстаграм же писали что проезд будет 200р
За несколько дней до праздника"
2285,177,2022-06-12 08:10:50+00:00,
2286,177,2022-06-12 08:11:24+00:00,Где здесь указано про 200 ₽. ???
2287,177,2022-06-12 08:12:53+00:00,"Здесь нет, но где то было
Причём несколько раз видела про 200р"
2288,177,2022-06-12 08:13:21+00:00,https://tatcenter-ru.turbopages.org/tatcenter.ru/s/news/basta-i-zoloto-vystupyat-na-dne-goroda-v-innopolise/
2289,177,2022-06-12 08:15:50+00:00,А здесь где инфа про стоимость билетов ???
2290,177,2022-06-12 08:40:15+00:00,"Гузель, но все же становится очевидным. Судя по всему всем наплевать на обычных людей. Мы не депутаты, не члены правительства, не олимпийские чемпионы, не победители шоу ""Голос"" 😅 . Мы обычные граждане РФ. А значит нас сначала можно бросить ночью практически в чистом поле, а потом (извините за выражение) забить на нас болт 😬 . Утром 10-го июня после данного инцидента, мы решили что такой конфуз должен быть хоть немного и хоть как-то озвучен в СМИ. Для того чтобы поработали над ошибками и впредь подобного не повторялось. 10 июня утром мы попытались дозвониться до какого-нибудь местной газеты или интернет-издания. До кого-то так и не смогли дозвониться. До кого-то дозвонились ... В редакции газеты Бизнес Online нас очень внимательно выслушивали. Минут десять мы все подробно рассказывали и  предоставили им свои имена и контактный номер для обратной связи. Милая девушка, которая представилась дежурным редактором, все записывала (или делала вид) и клятвенно обещала, что всю информацию тут же передаст главному редактору издания. А что дальше ?!?!?!  Да ничего !  Спустя примерно часа 3 - 4 после данного звонка в данном интернет-издании Business online вышла статья о том как замечательно прошло накануне празднование Дня Города в Иннополисе 😁 . 
И в данной статье ни слова о том, что немалое количество людей  застряло в ночь с 9-го на 10-е в Иннополисе и не могли оттуда выбраться. И Вы думаете, что нам за все это время кто-то перезвонил или кто-либо дал обратную связь из данной редакции ? Да нет конечно ! Полная тишина и полное безразличие !!!"
2291,177,2022-06-12 08:43:44+00:00,"Ну я надеюсь, что когда в следующем году люди, ранее не сталкивавшиеся с этим «праздником», наткнутся на эту обратную связь, решат не ехать и избегут этой ужасной участи, будет хоть какой-то смысл от всей нашей писанины"
2292,177,2022-06-12 08:46:41+00:00,"Насчёт транспорта

Об изменении стоимости 9 июня мы сообщали заранее на сайте и в наших соцсетях:
— в [ВК
](https://vk.com/wall-39826117_8173)— в [телеграме
](https://t.me/innoevents/2179)— на [нашем сайте

](https://innopolis.com/media/news/270776/)Такая цена действовала только на дополнительных автобусах. Стоимость обычных рейсов оставалась и остаётся неизменной — 125 рублей."
2293,177,2022-06-12 08:47:26+00:00,https://business--gazeta-ru.turbopages.org/business-gazeta.ru/s/article/553194
2294,177,2022-06-12 08:59:13+00:00,"Послушайте меня, пожалуйста !!! 
Я не житель Иннополиса, я не житель Казани и более того я не житель Татарстана. Я из другого региона. Со мной было ещё три человека. Один с Подмосковья, один с Оренбургской области, один с Юго-Востоке Татарстана. 
Считайте, что мы в данном случае Туристы. Мы Ваши гости. Мы не обязаны сидеть и мониторить все  пресс-релизы. Мы прочитали в двух-трех источниках информацию об автобусах и в ней никакой информации о том, что билеты будут гораздо дороже обычного - не было !"
2295,177,2022-06-12 09:11:38+00:00,"Не разделяем ваш подход.
Считаем, что при подготовке поездке, особенно в другой регион, стоит заранее подготовиться и изучить всю доступную информацию. Чтобы не столкнуться с такой неприятной неожиданностью.

Тем более, в официальных источниках."
2296,177,2022-06-12 09:29:47+00:00,"Ну неужели Вы думаете, что мы с луны свалились ? И никогда не бывали на подобных мероприятиях ??? Бывали и не раз ! Просто с такой неорганизованностью, разгильдяйством и халатностью сталкиваемся впервые !
И Вы зря так резко реагируете на озвученные нами проблемы. У нас нет цели заниматься необоснованными нападками ! 
Мы же не говорим, что Иннополис плохой город и там живут и работают плохие люди и что не стоит туда ехать ! Да нет конечно. Это замечательный город ! Мы верим, что там живут и работают замечательные люди ! И мы искренне верим, что этот город будет развиваться и процветать ! И все вышесказанное вполне серьезно и без какого-либо сарказма ! Это действительно замечательный город и был организован  замечательный праздник. Лично нам все понравилось. Были неприятные мелочи на которые мы вообще не обращали внимания, так как это бывает везде и это неизбежность массовых мероприятий. Прогулка по городу нам понравилась, АвиаШоу понравилось, Концерт понравился, салют понравился. Всем огромное Спасибо и низкий поклон за этот праздник ! Всем всем всем, кто выполнил свою работу качественно, ответственно и добросовестно !!! А вот с транспортом и вывозом гостей действительно вышло неорганизованно, непрофессионально, да и непорядочно по отношению к людям ☹️"
2297,177,2022-06-12 09:34:27+00:00,"Концертная программа, включающая авиашоу, выступления OKEANA, ZOLOTО и Басты, была бесплатной для всех гостей. Мы усилили транспортное сообщение с Казанью 20 дополнительными автобусами. Кроме того, службы такси были проинформированы о повышенной потребности машин в эти время. Все заявленные автобусы произвели свои рейсы. Отклонения от расписания связаны с загруженностью дорог. 

Городские службы следили за обстановкой в городе до самого утра. После последнего автобуса осталось 15-20 человек, которые вызвали такси. Тем кому пришлось ждать долго, было предложено пройти в штаб организаторов для ожидания."
2298,177,2022-06-12 09:38:58+00:00,"Мы лишь говорим, что лучше узнавать информацию в официальных источниках. Так как мы предупреждали о стоимости проезда. Жаль, что вы увидели публикацию в издании, которые не упомянуло это в своём сообщении. 

О проблемах транспорта мы знаем. Все следующие крупные мероприятия будем готовить так, чтобы ситуация не повторилась. Надеемся, вы ещё приедете к нам на праздники и останетесь полностью довольны всем!"
2299,177,2022-06-12 10:05:53+00:00,"Что за чушь ? Это же неправда. Я сам лично звонил ночью между 2-мя и 3-мя часами ночи на горячую линию Иннополиса. Сказал, что нас бросили, что нас уже ломает от усталости, что нам холодно, что мы хотим спать. Что мы готовы заплатить денег за транспорт или ночлег и что нет ни свободного транспорта, ни ночлега ! Мне ничего внятного не смогли ответить и никто нам не предложил никуда пойти согреться ! Девушка-оператор просто говорила мне, что автобусов скорее всего больше не будет, попробуйте пойти на трассу и поймать попутку или попробуйте в других городах забронировать проживание ! На мой вопрос - > как мы туда доберёмся. Да и кто нас заселит в 2-3 часа ночи, когда большинство объектов размещения заселяют гостей до 12 ночи. Она ничего внятного ответить не могла и просто говорила : ""Ну пробуйте такси вызвать или пробуйте поймать попутку"" !   Так я звонил на 8 800 ... три раза и никто нас не приглашал ни в какой штаб ! Я так и сказал : - "" Хорошо. Спасибо. Тогда будем ночевать на улице !"" 
Никто нам не перезванивал и не приглашал ни в какой штаб !!!"
2300,177,2022-06-12 10:15:34+00:00,"После отхода последнего автобуса там осталось не меньше сотни людей ! Уехать не получалось ! Рядом с нами стояло много людей ! Все пытались вызвать такси, но в большинстве случаев это не получалось. Кто-то  звонил родителям, кто-то родственникам с просьбой приехать за ними, так как за брошенными людьми не пришел автобус ! Оставшиеся люди изнемогали от усталости, мёрзли, много кто вслух возмущался. Все это было слышно. Кто-то просто от бессилия садился на газон. Все ходили и друг у друга спрашивали, как оттуда выбраться, кто-то спрашивал будет ли ещё автобус, кто-то подходил и спрашивал можно ли где-то в Иннополисе найти такси, кто-то подходил и спрашивал не приедет ли за кем-либо частная машина (знакомые, родственники) и не смогут ли они с собой захватить хотя бы одного человека ... 
Были люди которые кооперировались в группы по 4 человека и пытались такой группой вызвать такси. Но жаловались, что приложение висит, либо что машина не находится.  Некоторые приняв безвыходность ситуации просто махнули на все рукой и сказали, что будут ночевать на улице. За некоторыми подъезжали родственники в 2 - 3 - 4 часа ночи ! Кто-то пошел пешком в сторону федеральной трассы М-7. Некоторые обессиленные лежали на скамейках. Некоторые пошли сидеть на качели ... кто-то пошел искать турник или брусья, что-бы согреться ..."
2301,177,2022-06-12 10:16:56+00:00,"Где в данном чате информация о стоимости билетов ??? И о том что билеты в день Города будут стоить 200 ₽, а не 125 ₽ ???"
2302,177,2022-06-12 10:23:41+00:00,
2303,177,2022-06-12 10:24:03+00:00,
2304,177,2022-06-12 10:24:25+00:00,
2305,177,2022-06-12 10:25:59+00:00,"Примерно в половине третьего ночи организаторы объезжали город и встретили лишь группу людей возле Артспейса, которые уже ожидали такси. Возле остановки Школа и в городе никакого скопления людей не было"
2306,177,2022-06-12 10:26:15+00:00,Именно здесь и написано о стоимости проезда в 200 рублей
2307,177,2022-06-12 10:26:44+00:00,"Это не чат, а лишь комментарии под постами канала"
2308,177,2022-06-12 10:28:35+00:00,Здесь то почему стоимость не указана и в других пресс-релизах ?
2309,177,2022-06-12 10:30:51+00:00,"Это пресс-релиз о транспорте в день праздниках. В пресс-релизе о самом Дне города указана ссылка на эту страницу. 

Также информация о стоимости есть в наших соцсетях. Ссылки уже присылали"
2310,177,2022-06-12 10:34:00+00:00,"Мы уехали из Иннополиса в четыре утра - в начале пятого. 
Нам на выручку приехал родственник наших друзей. 
До отъезда никто к нам не подходил и никакой помощи не предлагал !"
2311,177,2022-06-12 10:37:21+00:00,
2312,177,2022-06-12 10:38:33+00:00,
2313,177,2022-06-12 10:40:37+00:00,
2314,177,2022-06-12 10:47:31+00:00,"Это лишь гайд, который помогал нашим гостям сориентироваться в день праздника. 

Узнавали о празднике и принимали решение вы раньше, тогда и выходили наши релизы и посты о транспорте. Там было указано о стоимости проезда на дополнительных автобусах. Тем более, вы сами говорили, что приехали из другого региона. 

Причём стоимость на обычных рейсов 106 и 108 маршрута, которые тоже курсировали в тот день, не изменялась."
2315,177,2022-06-12 10:48:56+00:00,"Как уже писали другие участники, они видели и знали, что стоимость проезда составит 200 рублей. К сожалению, эти материалы не попали в ваше после зрения"
2316,177,2022-06-12 10:54:41+00:00,"Да Бог с ними с этими 200 ₽. 
Поставьте на следующий год 2000 ₽. или 3000 ₽, если посчитаете необходимым, только везде информируйте людей об этом заранее и самое важное - > не бросайте людей ночью на улице без транспорта !!!"
2317,177,2022-06-12 10:58:39+00:00,"Обязательно учтём эти вопросы в подготовке новых мероприятий. А вы приезжайте проверить. 

Спасибо за отзыв и извините, что случилась такая ситуация."
2318,177,2022-06-12 12:31:59+00:00,"Отличный ответ...
Спасибо я процетирую у нас в сообществе обязательно. Хорошо что вы не проигнорировали комментарии ваших посетителей.
Считаю такое бывает... Но чем реже тем лучше.
Мы Уважаем Вас и  желаем Вам/Городу успехов во всех ваших Начинаниях!☀️☀️☀️"
2319,177,2022-06-12 12:32:27+00:00,"Тоесть не хватило Коммуникативных ресурсов!
Конечно нужно где-то централизовать всю эту информацию. Важно!"
2320,177,2022-06-12 12:59:52+00:00,"Читаю один негатив , и хочу сказать организаторам большое спасибо за такой праздник и такое гостеприимство. Мы заранее об этом подумали, и поэтому знали, что вряд ли на автобусе сможем уехать, и нашли сами как уехать. Большое спасибо 🙏🏻 и приедем к вам снова !"
2321,177,2022-06-12 15:13:48+00:00,"Так Вы не зацикливайтесь на негативе и все будет хорошо. Научитесь уважать людей и относиться с уважением к их точке зрения и с пониманием к той непростой ситуации в которой они оказались далеко не по своей вине. Уважать других и чужое мнение  - это тоже позитивное мышление ! Не правда ли ? Даже если кто-то приехал на праздник на велосипеде или на мотоцикле и без проблем уехал оттуда на велосипеде или на мотоцикле  - это же не означает, что все должны были приезжать туда на велосипедах и мотоциклах 😉"
2322,176,2022-06-09 09:02:47+00:00,С праздником!!!
2323,176,2022-06-09 09:08:03+00:00,С праздником🎉
2324,176,2022-06-09 09:12:21+00:00,С праздником Innopolis😊
2325,176,2022-06-09 09:13:19+00:00,
2326,176,2022-06-09 09:46:51+00:00,Иннополису не хватает одной очень важной фишки
2327,176,2022-06-09 09:47:15+00:00,Какой же?
2328,176,2022-06-09 09:47:22+00:00,"Без которой этот город не такой хороший, каким мог быть"
2329,176,2022-06-09 09:47:46+00:00,Меня
2330,176,2022-06-09 09:48:01+00:00,🧐
2331,176,2022-06-09 09:49:08+00:00,
2332,176,2022-06-09 09:49:19+00:00,Ну и ветрозащиты
2333,176,2022-06-09 09:49:33+00:00,Надо было больше деревьев посадить
2334,176,2022-06-09 09:50:43+00:00,Сажаем каждый год 🙌
2335,176,2022-06-09 09:51:36+00:00,Откройте свой питомник
